x0,x1,x2,x3,x4,x5,x6,x7,z,adverse_risk,label
-4,-2,-6,-1,-2,2,0,-8,-1112,0,0
-4,-2,-6,0,-4,2,0,-8,-1082,0,0
-4,-3,-5,-1,-3,2,0,-8,-1025,0,0
-4,-2,-6,-2,2,2,0,-8,-1128,0,0
-4,-3,-6,-1,0,2,0,-8,-1018,0,0
-4,-2,-6,-1,-1,2,0,-8,-1105,0,0
-4,-2,-7,-2,3,2,0,-8,-1135,0,0
-4,-2,-7,0,-1,2,0,-8,-1075,0,0
-4,-2,-7,0,-4,2,0,-8,-1096,0,0
-4,-2,-7,0,4,2,0,-8,-1040,0,0
-4,-2,-7,0,-2,2,0,-8,-1082,0,0
6,-2,-1,-1,-1,0,-1,-8,-793,0,0
7,-2,-1,-1,-1,0,-1,-8,-789,0,0
8,-2,-1,-1,-1,0,-1,-8,-785,0,0
7,-2,-1,0,-4,0,-1,-8,-766,0,0
6,-2,-1,-1,-3,0,-1,-8,-807,0,0
5,-2,-1,-1,-3,0,-1,-8,-811,0,0
5,-2,-1,-1,-2,1,-1,-8,-918,0,0
6,-2,-1,-1,-1,1,-1,-8,-907,0,0
5,-2,-1,-1,0,2,-1,-8,-1018,0,0
6,-2,-1,0,-2,2,-1,-8,-984,0,0
6,-2,-1,-1,-3,2,-1,-8,-1035,0,0
5,-2,-1,0,0,2,-1,-8,-974,0,0
4,-2,-1,-1,-2,2,-1,-8,-1036,0,0
4,-2,-1,0,-2,2,-1,-8,-992,0,0
3,-2,-1,-1,0,2,-1,-8,-1026,0,0
4,-2,-1,-1,-1,2,-1,-8,-1029,0,0
5,-2,-1,-1,0,2,-1,-8,-1018,0,0
4,-2,-1,-1,0,2,-1,-8,-1022,0,0
5,-2,-1,-1,0,2,-1,-8,-1018,0,0
5,-2,-1,-1,-2,1,1,-8,-866,0,0
5,-2,-2,-1,0,1,1,-8,-866,0,0
6,-2,-2,-1,-1,1,1,-8,-869,0,0
7,-2,-2,-1,0,1,1,-8,-858,0,0
7,-2,-2,0,-2,1,1,-8,-828,0,0
8,-2,-2,0,0,1,1,-8,-810,0,0
9,-2,-2,0,0,1,1,-8,-806,0,0
10,-2,-2,-1,-3,1,1,-8,-867,0,0
10,-2,-2,0,-1,1,1,-8,-809,0,0
11,-2,-2,-1,-2,1,1,-8,-856,0,0
10,-2,-2,-1,-2,1,1,-8,-860,0,0
10,-2,-1,-1,-4,1,1,-8,-860,0,0
11,-2,-2,-1,0,1,1,-8,-842,0,0
12,-2,-2,-1,-2,0,-1,-8,-790,0,0
12,-2,-2,-1,-2,1,-1,-8,-904,0,0
13,-2,-2,-1,-2,1,-1,-8,-900,0,0
14,-2,-1,-1,-3,1,-1,-8,-889,0,0
14,-2,-2,-1,-1,1,-1,-8,-889,0,0
15,-2,-2,-1,-2,1,-1,-8,-892,0,0
16,-2,-2,0,-1,0,-1,-8,-723,0,0
16,-2,-2,-1,0,-1,1,-8,-594,0,0
15,-2,-2,0,-1,-1,1,-8,-561,0,0
15,-2,-2,-1,-4,-1,1,-8,-626,0,0
14,-2,-2,-1,-1,-1,1,-8,-609,0,0
14,-2,-2,-1,-1,-1,1,-8,-609,0,0
15,-2,-2,-1,0,-1,1,-8,-598,0,0
4,-2,-1,-1,-2,0,-1,-8,-808,0,0
3,-2,-1,-1,-2,1,-1,-8,-926,0,0
2,-2,-1,-1,-2,1,-1,-8,-930,0,0
2,-2,-1,-1,-2,2,-1,-8,-1044,0,0
2,-2,-1,-1,-1,2,-1,-8,-1037,0,0
2,-2,-1,-1,0,2,-1,-8,-1030,0,0
1,-2,-1,-1,-2,2,-1,-8,-1048,0,0
2,-2,-2,-1,-3,2,-1,-8,-1065,0,0
3,-2,-2,-1,-3,2,-1,-8,-1061,0,0
4,-2,-2,-1,-2,2,-1,-8,-1050,0,0
3,-2,-2,-1,0,2,-1,-8,-1040,0,0
2,-2,-2,-1,-1,2,-1,-8,-1051,0,0
1,-2,-2,-1,-3,2,-1,-8,-1069,0,0
2,-2,-2,-1,-2,2,-1,-8,-1058,0,0
1,-2,-2,-1,0,2,-1,-8,-1048,0,0
0,-2,-2,-1,0,2,-1,-8,-1052,0,0
0,-2,-2,-1,-2,2,-1,-8,-1066,0,0
1,-2,-2,0,-1,2,-1,-8,-1011,0,0
0,-2,-2,-1,-1,2,-1,-8,-1059,0,0
0,-2,-2,-1,-2,2,-1,-8,-1066,0,0
-1,-2,-2,-1,-2,2,-1,-8,-1070,0,0
-1,-2,-2,-1,-1,2,-1,-8,-1063,0,0
0,-2,-3,-1,-1,2,-1,-8,-1073,0,0
1,-2,-3,-1,0,2,-1,-8,-1062,0,0
2,-2,-3,0,-2,2,-1,-8,-1028,0,0
3,-2,-3,-1,1,2,-1,-8,-1047,0,0
4,-2,-3,-1,-1,2,-1,-8,-1057,0,0
4,-2,-3,-1,-3,2,-1,-8,-1071,0,0
5,-2,-3,-1,-2,2,-1,-8,-1060,0,0
5,-2,-3,-1,-2,2,-1,-8,-1060,0,0
-3,-2,-1,-1,-2,0,-1,-8,-836,0,0
-2,-2,-1,-1,-3,0,-1,-8,-839,0,0
-2,-2,-1,-1,-4,0,-1,-8,-846,0,0
-1,-2,-1,0,-2,0,-1,-8,-784,0,0
-1,-2,-1,-1,-3,0,-1,-8,-835,0,0
-1,-2,-1,-1,-3,0,-1,-8,-835,0,0
-2,-2,-1,-1,-3,0,-1,-8,-839,0,0
-1,-2,-1,-1,-2,0,-1,-8,-828,0,0
0,-2,-1,-1,-2,1,-1,-8,-938,0,0
1,-2,-1,0,-3,1,-1,-8,-897,0,0
0,-2,-1,-1,-2,1,-1,-8,-938,0,0
-1,-2,0,-1,-4,1,-1,-8,-942,0,0
-1,-2,0,-1,-2,1,-1,-8,-928,0,0
-1,-2,0,0,-2,1,-1,-8,-884,0,0
-1,-2,0,-1,-3,1,-1,-8,-935,0,0
0,-2,0,-1,-1,1,-1,-8,-917,0,0
-1,-2,0,-1,-3,1,-1,-8,-935,0,0
-1,-2,0,-1,-4,1,-1,-8,-942,0,0
-2,-2,0,0,-3,1,-1,-8,-895,0,0
-1,-2,0,-1,-4,0,-1,-8,-828,0,0
0,-2,0,-1,-2,0,-1,-8,-810,0,0
-1,-2,0,-1,-2,0,-1,-8,-814,0,0
-2,-2,0,-1,-3,0,-1,-8,-825,0,0
-2,-2,0,-1,-1,0,-1,-8,-811,0,0
-3,-2,0,-1,-3,0,-1,-8,-829,0,0
-2,-2,0,-1,-3,1,-1,-8,-939,0,0
-3,-2,1,-1,-4,1,-1,-8,-936,0,0
-3,-2,1,-1,-2,1,-1,-8,-922,0,0
-4,-2,1,-1,-2,1,-1,-8,-926,0,0
-4,-2,1,-1,-4,0,1,-8,-774,0,0
21,-2,-2,-1,-2,2,0,-8,-956,0,0
23,-2,-2,0,-1,2,0,-8,-897,0,0
23,-2,-2,-1,-1,2,0,-8,-941,0,0
24,-2,-2,-1,-1,2,0,-8,-937,0,0
25,-2,-2,-1,-2,2,0,-8,-940,0,0
24,-2,-2,-1,-1,2,0,-8,-937,0,0
24,-2,-2,0,-2,2,0,-8,-900,0,0
25,-2,-2,-1,-1,2,0,-8,-933,0,0
24,-2,-2,-1,-2,2,0,-8,-944,0,0
26,-2,-2,-1,-1,2,0,-8,-929,0,0
28,-2,-2,-1,-2,2,0,-8,-928,0,0
27,-2,-2,-1,-2,2,0,-8,-932,0,0
29,-2,-2,-1,-2,2,0,-8,-924,0,0
27,-2,-2,-1,-2,2,0,-8,-932,0,0
28,-2,-2,-1,-2,2,0,-8,-928,0,0
26,-2,-2,-1,-3,2,0,-8,-943,0,0
28,-2,-2,-1,-3,2,0,-8,-935,0,0
28,-2,-2,-1,-2,2,0,-8,-928,0,0
30,-2,-2,-1,-1,2,0,-8,-913,0,1
29,-2,-1,-1,-1,2,0,-8,-903,0,0
29,-2,-1,-1,-2,2,0,-8,-910,0,0
11,-2,12,-3,1,0,1,-8,-613,0,1
12,-3,13,2,-3,-1,-1,-8,-261,1,1
11,-3,14,2,-1,-1,-1,-8,-237,1,1
12,-2,15,0,-1,-1,-1,-8,-387,1,1
13,-3,14,-1,3,-2,-1,-8,-219,1,1
12,-3,14,-3,-6,-1,-1,-8,-488,0,1
12,-3,13,0,12,-1,-1,-8,-244,1,1
13,-2,13,-1,-1,-1,-1,-8,-455,0,1
14,-2,14,0,-12,-2,1,-8,-304,1,1
14,-2,16,0,-29,-2,1,-8,-395,1,1
14,-2,16,-1,-10,-1,1,-8,-420,1,1
13,-2,18,1,-12,-1,1,-8,-322,1,1
13,-2,18,0,-6,-1,1,-8,-324,1,1
12,-3,18,-2,-8,-1,1,-8,-350,1,1
12,-3,18,-1,-4,0,1,-8,-392,1,1
13,-2,18,0,11,0,1,-8,-319,1,1
13,-3,18,0,0,0,1,-8,-316,1,1
14,-2,17,-2,6,0,1,-8,-452,1,1
14,-2,17,0,-4,1,1,-8,-548,0,1
13,-3,17,-3,-9,1,1,-8,-639,0,0
13,-2,16,-1,3,1,1,-8,-561,0,0
12,-2,15,-2,16,1,1,-8,-532,0,0
12,-2,14,-1,-1,1,1,-7,-673,0,0
12,-2,15,1,-6,1,-1,-7,-658,0,0
13,-3,14,-2,11,1,-1,-7,-601,0,0
13,-3,14,1,9,0,-1,-7,-369,1,0
14,-3,15,1,8,0,-1,-7,-358,1,0
13,-3,15,2,14,0,-1,-7,-276,1,0
12,-2,14,-2,2,0,-1,-7,-634,0,0
13,-2,14,-2,-4,0,-1,-7,-672,0,0
14,-2,13,1,10,0,-1,-8,-400,1,0
14,-2,14,-1,-13,0,-1,-7,-687,0,0
13,-2,13,-1,7,0,-1,-8,-513,0,0
13,-2,12,-3,-7,-1,1,-8,-547,0,0
12,-2,13,0,-7,-2,1,-8,-291,1,0
12,-2,13,-1,-2,-1,1,-8,-414,1,0
12,-2,13,-2,-10,-2,-1,-8,-452,1,0
11,-2,11,-3,5,-1,-1,-8,-537,0,1
10,-3,11,-1,-1,-1,-1,-8,-415,1,0
9,-2,12,-1,-14,-1,-1,-8,-576,0,0
10,-2,11,-2,-6,-2,1,-8,-408,1,0
11,-2,10,-1,15,-2,1,-8,-227,1,0
12,-2,10,-1,0,-3,1,-8,-214,1,0
12,-2,11,0,-15,-3,1,-8,-261,1,0
12,-3,10,-1,10,-2,1,-8,-178,1,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,76,127,-2,2,0,-8,5668,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,-2,-128,-2,2,0,-8,-6644,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-5,-1,3,2,0,-8,-1063,0,0
-4,-2,-5,-1,-5,2,0,-8,-1119,0,0
-4,-2,-5,-1,-4,2,0,-8,-1112,0,0
-4,-2,-4,0,-2,2,0,-8,-1040,0,0
-4,-2,-4,-1,0,2,0,-8,-1070,0,0
-4,-2,-5,0,4,2,0,-8,-1012,0,0
-4,-2,-5,0,5,2,0,-8,-1005,0,0
-4,-2,-4,0,-4,2,0,-8,-1054,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-4,-1,-2,2,0,-8,-1084,0,0
-4,-2,-5,-1,2,2,0,-8,-1070,0,0
-4,-2,-4,0,-5,2,0,-8,-1061,0,0
-4,-2,-4,0,0,2,0,-8,-1026,0,0
-4,-2,-4,-1,-4,2,0,-8,-1098,0,0
-4,-2,-5,-1,-1,2,0,-8,-1091,0,0
-4,-2,-4,-1,-3,2,0,-8,-1091,0,0
-4,-2,-4,0,-4,2,0,-8,-1054,0,0
-4,-2,-4,-1,-8,2,0,-8,-1126,0,0
-4,-2,-3,0,-3,2,0,-8,-1033,0,0
-4,-2,-3,-1,-7,2,0,-8,-1105,0,0
15,-2,-3,-1,-2,1,-1,-8,-906,0,0
14,-2,-3,-1,-2,0,-1,-8,-796,0,0
15,-2,-3,-1,-2,0,-1,-8,-792,0,0
14,-2,-3,-1,-2,0,-1,-8,-796,0,0
13,-2,-3,-1,0,0,-1,-8,-786,0,0
14,-2,-3,0,-1,0,-1,-8,-745,0,0
13,-2,-3,0,-1,0,-1,-8,-749,0,0
12,-2,-3,-1,-1,0,-1,-8,-797,0,0
13,-2,-3,-1,-2,1,-1,-8,-914,0,0
13,-2,-3,-1,0,1,-1,-8,-900,0,0
13,-2,-3,-1,-2,1,-1,-8,-914,0,0
13,-2,-3,-1,-2,1,-1,-8,-914,0,0
14,-2,-3,-1,-2,1,-1,-8,-910,0,0
14,-2,-3,-1,-3,1,-1,-8,-917,0,0
15,-2,-3,-1,-3,1,-1,-8,-913,0,0
15,-2,-3,-1,-1,1,-1,-8,-899,0,0
15,-2,-3,-1,-2,2,-1,-8,-1020,0,0
15,-2,-3,0,-3,2,-1,-8,-983,0,0
16,-2,-3,-1,-3,1,1,-8,-857,0,0
17,-2,-3,-1,-3,1,1,-8,-853,0,0
17,-2,-3,-1,-1,1,1,-8,-839,0,0
18,-2,-3,-1,-1,1,1,-8,-835,0,0
19,-2,-3,-1,-1,1,1,-8,-831,0,0
20,-2,-3,0,-2,1,1,-8,-790,0,0
19,-2,-3,-1,-2,0,-1,-8,-776,0,0
18,-2,-3,-1,-2,0,-1,-8,-780,0,0
17,-2,-3,0,-2,0,-1,-8,-740,0,0
16,-2,-3,-1,-1,-1,1,-8,-615,0,0
17,-2,-3,0,-1,-1,1,-8,-567,0,0
17,-2,-3,-1,-3,-1,1,-8,-625,0,0
17,-2,-3,-1,-3,-1,1,-8,-625,0,0
18,-2,-3,-1,-2,0,1,-8,-728,0,0
17,-2,-3,-1,-1,0,1,-8,-725,0,0
17,-2,-3,-1,0,0,1,-8,-718,0,0
16,-2,-3,-1,0,0,1,-8,-722,0,0
17,-2,-3,-1,-2,0,1,-8,-732,0,0
16,-2,-3,-1,0,0,1,-8,-722,0,0
17,-2,-3,-1,-1,0,1,-8,-725,0,0
16,-2,-3,-1,1,0,1,-8,-715,0,0
17,-2,-3,-1,-1,0,1,-8,-725,0,0
18,-2,-3,-1,-1,0,1,-8,-721,0,0
19,-2,-3,-1,-2,1,1,-8,-838,0,0
19,-2,-4,-1,0,1,1,-8,-838,0,0
19,-2,-4,-1,-1,1,1,-8,-845,0,0
19,-2,-3,-1,-3,1,1,-8,-845,0,0
0,-2,-3,-1,-2,2,1,-8,-1028,0,0
-1,-2,-3,-1,-1,2,1,-8,-1025,0,0
-2,-2,-3,-1,-2,2,1,-8,-1036,0,0
-2,-2,-3,-1,-2,2,1,-8,-1036,0,0
-1,-2,-2,-1,-4,2,1,-8,-1032,0,0
-2,-2,-3,-1,-2,2,1,-8,-1036,0,0
-2,-2,-3,-1,-3,2,1,-8,-1043,0,0
-3,-2,-3,-1,-3,2,1,-8,-1047,0,0
-4,-2,-3,-1,0,1,-1,-8,-968,0,0
-3,-2,-3,-1,-1,1,-1,-8,-971,0,0
-3,-2,-3,0,-1,1,-1,-8,-927,0,0
-3,-2,-3,-1,-2,1,-1,-8,-978,0,0
-2,-2,-3,-1,-2,1,-1,-8,-974,0,0
-2,-2,-3,-1,-1,1,-1,-8,-967,0,0
-3,-2,-3,-1,-3,1,-1,-8,-985,0,0
-2,-2,-3,-1,-3,1,-1,-8,-981,0,0
-2,-2,-3,-1,-3,1,-1,-8,-981,0,0
-1,-2,-2,-1,-5,1,-1,-8,-977,0,0
0,-2,-2,-1,-2,0,1,-8,-786,0,0
0,-2,-3,-1,0,0,1,-8,-786,0,0
0,-2,-3,-1,-2,0,1,-8,-800,0,0
1,-2,-3,-1,-2,0,1,-8,-796,0,0
2,-2,-3,-1,1,1,1,-8,-885,0,0
3,-2,-4,-1,0,1,1,-8,-902,0,0
3,-2,-3,-1,-4,1,1,-8,-916,0,0
3,-2,-3,-1,-1,1,1,-8,-895,0,0
4,-2,-3,-1,-2,1,1,-8,-898,0,0
5,-2,-4,-1,-1,1,1,-8,-901,0,0
6,-2,-4,-1,-3,1,1,-8,-911,0,0
5,-2,-4,-1,-2,1,1,-8,-908,0,0
-4,-2,-3,-1,-1,1,1,-8,-923,0,0
-3,-2,-3,-1,-1,1,1,-8,-919,0,0
-2,-2,-3,-1,-3,2,1,-8,-1043,0,0
-3,-2,-3,-1,-4,2,1,-8,-1054,0,0
-4,-2,-3,-1,-3,2,1,-8,-1051,0,0
-3,-2,-3,-1,-4,2,1,-8,-1054,0,0
-2,-2,-3,0,-3,2,1,-8,-999,0,0
-2,-2,-3,-1,-1,2,1,-8,-1029,0,0
-1,-2,-3,-1,-2,2,1,-8,-1032,0,0
-2,-2,-3,-1,-4,2,1,-8,-1050,0,0
-2,-2,-3,-1,-1,2,1,-8,-1029,0,0
-2,-2,-3,-1,-1,2,1,-8,-1029,0,0
-3,-2,-3,-1,2,2,1,-8,-1012,0,0
-2,-2,-3,-1,-4,2,1,-8,-1050,0,0
-3,-2,-3,-1,-4,2,1,-8,-1054,0,0
-4,-2,-3,-1,-2,2,1,-8,-1044,0,0
-5,-2,-3,0,-3,2,1,-8,-1011,0,0
-4,-2,-2,0,-4,2,1,-8,-1000,0,0
-3,-2,-3,-1,-1,2,1,-8,-1033,0,0
-2,-2,-3,-1,-2,1,1,-8,-922,0,0
-1,-2,-3,-1,0,1,1,-8,-904,0,0
-2,-2,-3,-1,-1,1,1,-8,-915,0,0
-3,-2,-3,-1,-4,1,1,-8,-940,0,0
-4,-2,-3,-1,-4,1,1,-8,-944,0,0
-5,-2,-2,-1,-3,1,1,-8,-927,0,0
-5,-2,-3,-1,-1,1,1,-8,-927,0,0
-5,-2,-2,-1,-5,1,1,-8,-941,0,0
-5,-2,-2,-1,-2,1,1,-8,-920,0,0
-5,-2,-2,-1,-2,1,1,-8,-920,0,0
-4,-2,-2,-1,-2,1,1,-8,-916,0,0
21,-2,-2,-1,-3,2,0,-8,-963,0,0
23,-2,-2,-1,0,2,0,-8,-934,0,0
22,-2,-2,0,-3,2,0,-8,-915,0,0
23,-2,-2,-1,-1,2,0,-8,-941,0,0
23,-2,-2,-1,-3,2,0,-8,-955,0,1
25,-2,-1,-1,-3,2,0,-8,-933,0,1
24,-2,-2,-1,0,2,0,-8,-930,0,0
23,-2,-2,-1,-2,2,0,-8,-948,0,0
23,-2,-1,-1,-3,2,0,-8,-941,0,1
21,-2,-1,-1,-2,2,0,-8,-942,0,1
20,-2,-2,-1,-2,2,0,-8,-960,0,1
20,-2,-2,-1,-2,2,0,-8,-960,0,1
18,-2,-2,-1,-1,2,0,-8,-961,0,1
17,-2,-1,-1,-2,2,0,-8,-958,0,1
18,-2,-1,-1,-3,2,0,-8,-961,0,1
19,-2,-2,-1,-1,2,0,-8,-957,0,1
21,-2,-1,-1,-2,2,0,-8,-942,0,1
23,-2,-1,-1,-1,2,0,-8,-927,0,1
23,-2,-1,-1,-1,2,0,-8,-927,0,1
22,-2,-2,-1,-1,2,0,-8,-945,0,1
21,-2,-2,-1,-1,2,0,-8,-949,0,0
2,-2,5,-3,-14,0,1,-8,-852,0,0
2,-2,2,-3,22,0,1,-8,-642,0,0
2,-2,1,-2,-5,1,1,-7,-967,0,0
2,-2,2,-1,-10,1,1,-8,-892,0,0
1,-2,2,-1,0,1,1,-8,-826,0,0
0,-2,3,0,-11,1,1,-8,-849,0,0
0,-3,2,-2,-3,2,1,-7,-981,0,0
0,-2,3,-1,-11,2,1,-7,-1059,0,0
1,-2,2,-1,3,2,1,-7,-971,0,0
1,-3,3,1,9,2,1,-7,-747,0,0
0,-2,2,-1,15,1,-1,-7,-829,0,0
1,-3,1,-2,-5,0,-1,-8,-777,0,0
2,-2,1,-2,1,-1,-1,-8,-697,0,0
3,-2,1,0,-2,-1,-1,-8,-626,0,0
2,-2,1,-1,-10,-1,-1,-8,-730,0,0
2,-2,0,-1,1,-1,-1,-8,-667,0,0
2,-2,1,0,-7,-1,-1,-8,-665,0,0
2,-2,1,-1,-5,-1,-1,-8,-695,0,0
1,-2,0,-1,12,-2,1,-8,-428,1,0
0,-2,1,-1,-16,-2,1,-8,-614,0,0
-1,-2,1,-1,-3,-2,1,-8,-527,0,0
-2,-3,-1,-2,11,-2,-1,-8,-477,0,0
-1,-2,-1,-3,-7,-2,-1,-8,-723,0,0
-1,-3,-1,0,-6,-1,-1,-8,-618,0,0
0,-2,1,2,-9,-1,-1,-8,-599,0,0
0,-2,0,-3,-9,0,-1,-8,-947,0,0
1,-2,-1,-2,4,0,-1,-8,-822,0,0
2,-2,0,0,-10,0,-1,-8,-814,0,1
2,-2,1,-2,-29,0,-1,-8,-1021,0,1
1,-2,2,1,-2,-1,1,-8,-524,0,1
1,-2,2,0,-2,-1,1,-8,-568,0,0
1,-2,3,1,-2,-1,1,-8,-510,0,0
0,-2,2,-2,2,-1,1,-8,-632,0,1
-1,-3,2,-1,-4,-1,1,-8,-554,0,0
-2,-2,3,0,-3,0,1,-8,-687,0,0
-1,-2,3,0,-2,-1,1,-8,-562,0,1
0,-3,3,0,7,-1,1,-8,-415,1,0
0,-3,1,-2,11,-2,-1,-8,-441,1,0
-1,-2,2,0,-8,-3,-1,-8,-442,1,0
-2,-3,2,-1,-4,-3,-1,-8,-382,1,0
-3,-2,2,1,7,-2,-1,-8,-415,1,0
-4,-2,1,-3,-12,-3,1,-8,-576,0,0
-5,-3,1,-1,3,-2,1,-8,-421,1,0
-4,-3,0,0,12,-2,1,-8,-324,1,0
-4,-3,0,-1,11,-2,1,-8,-375,1,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,76,127,-2,2,0,-8,5668,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,-2,-128,-2,2,0,-8,-6644,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,1,-1,-10,2,0,-8,-1070,0,0
-4,-2,1,0,-4,2,0,-8,-984,0,0
-4,-2,1,-1,-1,2,0,-8,-1007,0,0
-4,-2,0,-2,-4,2,0,-8,-1086,0,0
-4,-2,0,0,-2,2,0,-8,-984,0,0
-4,-2,1,0,-3,2,0,-8,-977,0,0
-4,-2,0,-1,0,2,0,-8,-1014,0,0
-4,-2,0,0,3,2,0,-8,-949,0,0
-4,-2,1,0,-2,2,0,-8,-970,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
